id,document,component_name,schema_name
BillHead_totaltaxvalue_217,"Schema Name: BillHead
        Component Name: totaltaxvalue
        Component Type: SUMFROMSCHEMA
        Business Purpose: This row calculates the total tax value for the 'Bill_Item' model in the 'BillHead' schema, summing up the 'COST' values.
        Technical Logic: The 'SUMFROMSCHEMA' component type is used to calculate the total tax value by summing up the 'COST' values from the 'Bill_Item' model in the 'BillHead' schema, based on the provided criteria.",totaltaxvalue,BillHead
BillHead_totaldocumentvalue_218,"Schema Name: BillHead
        Component Name: totaldocumentvalue
        Component Type: SUMFROMSCHEMA
        Business Purpose: Unknown purpose
        Technical Logic: Unknown logic",totaldocumentvalue,BillHead
BillHead_amountinlocalcurrency_219,"Schema Name: BillHead
        Component Name: amountinlocalcurrency
        Component Type: SUMFROMSCHEMA
        Business Purpose: This row calculates the total cost of a Bill_Item, summing up the COST values from the BillHead schema.
        Technical Logic: The component_expr is a JSON object that likely contains a reference to another component or schema, but in this case, it's a placeholder. The component_type 'SUMFROMSCHEMA' indicates that the component will sum up values from the specified schema, and the component_type_value 'COST' specifies that it should only consider 'COST' values.",amountinlocalcurrency,BillHead
BillHead_amountintransactioncurrency_220,"Schema Name: BillHead
        Component Name: amountintransactioncurrency
        Component Type: SUMFROMSCHEMA
        Business Purpose: Unknown purpose
        Technical Logic: Unknown logic",amountintransactioncurrency,BillHead
BillHead_ExchangeRate_221,"Schema Name: BillHead
        Component Name: ExchangeRate
        Component Type: MATH
        Business Purpose: This row defines a component in the 'BillHead' schema, specifically 'ExchangeRate', which is a mathematical component used to calculate the cost of an exchange rate, with a single criteria.
        Technical Logic: The 'ExchangeRate' component is a mathematical function that takes a single criteria and returns the calculated cost, utilizing the 'MATH' model and 'COST' component type, with its expression set to 'ExchangeRate'.",ExchangeRate,BillHead
PO_ItemCalculation_lineid_222,"Schema Name: PO_ItemCalculation
        Component Name: lineid
        Component Type: MATH
        Business Purpose: This row defines a calculation component in the PO_ItemCalculation schema, specifically for calculating the cost of an item based on its line ID.
        Technical Logic: The component_expr 'lineid' suggests that the component simply returns the line ID as is, without any mathematical operations. The component_type 'MATH' and component_type_value 'COST' indicate that this component is used for cost-related calculations, but the actual calculation is not performed here, it's likely used as input for further calculations.",lineid,PO_ItemCalculation
PO_ItemCalculation_Qty_223,"Schema Name: PO_ItemCalculation
        Component Name: Qty
        Component Type: MATH
        Business Purpose: This row defines a calculation component in the PO_ItemCalculation schema, specifically for calculating the quantity (Qty) based on the cost, which is a mathematical operation.
        Technical Logic: The component_expr 'Qty' suggests that the calculation is a simple reference to an existing field, likely retrieving the quantity value directly. The component_type 'MATH' and component_type_value 'COST' imply that the calculation is a mathematical operation involving cost, but the actual operation is not specified, possibly relying on a default or implicit calculation.",Qty,PO_ItemCalculation
PO_ItemCalculation_Rate_224,"Schema Name: PO_ItemCalculation
        Component Name: Rate
        Component Type: MATH
        Business Purpose: This row defines a calculation component named 'Rate' in the 'PO_ItemCalculation' schema, which calculates the cost of an item.
        Technical Logic: The 'Rate' component is a mathematical calculation (component_type: 'MATH') with a value of 'COST' (component_type_value: 'COST'), using the expression 'Rate' (component_expr: 'Rate'). It is used in a model with ID 'MATH' and has 1 associated criteria.",Rate,PO_ItemCalculation
PO_ItemCalculation_AddlCharge_225,"Schema Name: PO_ItemCalculation
        Component Name: AddlCharge
        Component Type: MATH
        Business Purpose: This row represents a calculation component in the PO_ItemCalculation schema, specifically an additional charge calculation based on the COST model, which is a mathematical operation.
        Technical Logic: The AddlCharge component is a mathematical operation (MATH) with a type value of COST, utilizing the component expression 'AddlCharge' and having a single criteria, making it a simple calculation component.",AddlCharge,PO_ItemCalculation
PO_ItemCalculation_DiscountAmt_226,"Schema Name: PO_ItemCalculation
        Component Name: DiscountAmt
        Component Type: MATH
        Business Purpose: This row defines a calculation component in the PO_ItemCalculation schema, specifically the DiscountAmt component, which calculates the discount amount based on the cost of an item.
        Technical Logic: The DiscountAmt component is a mathematical calculation (component_type: MATH) that uses the COST component_type_value to calculate the discount amount from the 'Discount' expression, with a criteria count of 1.",DiscountAmt,PO_ItemCalculation
PO_ItemCalculation_TaxPercentage_227,"Schema Name: PO_ItemCalculation
        Component Name: TaxPercentage
        Component Type: MATH
        Business Purpose: This row defines a calculation component in the PO_ItemCalculation schema, specifically the TaxPercentage component, which calculates the tax percentage based on the cost.
        Technical Logic: The TaxPercentage component is a mathematical calculation (component_type: MATH) that operates on the COST value (component_type_value: COST), using the TaxPercentage expression, and is applied to a single criterion.",TaxPercentage,PO_ItemCalculation
PO_ItemCalculation_Basevalue_228,"Schema Name: PO_ItemCalculation
        Component Name: Basevalue
        Component Type: MATH
        Business Purpose: This row calculates the base value of an item in a calculation model, taking into account the quantity, rate, discount amount, and additional charge.
        Technical Logic: The component_expr '(Qty * Rate) - DiscountAmt + AddlCharge' is evaluated as a mathematical expression, where 'Qty' and 'Rate' are assumed to be input values, 'DiscountAmt' and 'AddlCharge' are assumed to be input values, and the result is the base value of the item.",Basevalue,PO_ItemCalculation
PO_ItemCalculation_TaxValue_229,"Schema Name: PO_ItemCalculation
        Component Name: TaxValue
        Component Type: MATH
        Business Purpose: This row calculates the tax value of an item in the PO_ItemCalculation schema, using the cost as the base value and the tax percentage.
        Technical Logic: The TaxValue component uses a mathematical expression to calculate the tax value: (Basevalue * TaxPercentage) / 100. This operation is performed in the MATH model, with a single criteria applied.",TaxValue,PO_ItemCalculation
PO_ItemCalculation_DocumentValue_230,"Schema Name: PO_ItemCalculation
        Component Name: DocumentValue
        Component Type: MATH
        Business Purpose: This row calculates the total cost of an item by adding the base value and tax value in the PO_ItemCalculation schema.
        Technical Logic: The component 'DocumentValue' of type 'MATH' with value 'COST' uses the expression 'Basevalue + TaxValue' to calculate the total cost, which is based on the model 'MATH' and has a single criteria.",DocumentValue,PO_ItemCalculation
PO_ItemCalculation_ExchangeRate_231,"Schema Name: PO_ItemCalculation
        Component Name: ExchangeRate
        Component Type: MATH
        Business Purpose: This row defines a calculation component in the PO_ItemCalculation schema, specifically an ExchangeRate component used for COST calculations in the MATH model.
        Technical Logic: The ExchangeRate component is a mathematical calculation (component_type: MATH) that uses the 'exchangerate' expression to perform a COST calculation, with a single criteria applied.",ExchangeRate,PO_ItemCalculation
PO_ItemCalculation_AmountinLocalCurrency_232,"Schema Name: PO_ItemCalculation
        Component Name: AmountinLocalCurrency
        Component Type: MATH
        Business Purpose: This row calculates the amount in local currency for a PO item, taking into account the document value and exchange rate.
        Technical Logic: The backend operation involves a mathematical calculation using the 'DocumentValue' and 'ExchangeRate' values, multiplied together to produce the 'AmountinLocalCurrency' result.",AmountinLocalCurrency,PO_ItemCalculation
PO_ItemCalculation_AmountinTransactionCurrency_233,"Schema Name: PO_ItemCalculation
        Component Name: AmountinTransactionCurrency
        Component Type: MATH
        Business Purpose: This row calculates the total amount in transaction currency for a PO item, taking into account both the base value and tax value.
        Technical Logic: The 'AmountinTransactionCurrency' component uses a mathematical operation (MATH) to calculate the total amount by adding the 'Basevalue' and 'TaxValue' expressions, resulting in a single value.",AmountinTransactionCurrency,PO_ItemCalculation
PO_ItemCalculation_AmountinLocalCurrencyWOTax_234,"Schema Name: PO_ItemCalculation
        Component Name: AmountinLocalCurrencyWOTax
        Component Type: MATH
        Business Purpose: This row calculates the amount in local currency without tax for a PO item, using the base value and exchange rate.
        Technical Logic: The 'AmountinLocalCurrencyWOTax' component uses the 'MATH' model to perform a calculation based on the 'Basevalue' and 'ExchangeRate' expressions, resulting in a single criteria count.",AmountinLocalCurrencyWOTax,PO_ItemCalculation
CostAllocationMaster_CNT_CostAllocationValue_235,"Schema Name: CostAllocationMaster
        Component Name: CNT_CostAllocationValue
        Component Type: MATH
        Business Purpose: This row defines a cost allocation component in the CostAllocationMaster schema, specifically 'CNT_CostAllocationValue', which is a mathematical component that calculates the cost allocation value.
        Technical Logic: The component 'CNT_CostAllocationValue' is a mathematical component of type 'MATH' with a value of 'COST', which is evaluated using the expression 'CostAllocationValue'. It is used in a model with ID 'MATH' and has a single criteria.",CNT_CostAllocationValue,CostAllocationMaster
